merchant_abn,name,tags,revenue_level,take_rate
76323008415,At Augue Limited,artist supply,b,4.41
76351454594,Et Eros Proin Consulting,digital goods,c,2.64
76351957431,Libero Est Congue Ltd,shoe,a,6.2
76369909295,Eget Metus Industries,opticians,c,2.25
76385491690,Sed Dui Fusce Inc.,garden supply,a,6.13
76414358676,Eget Volutpat LLP,hobby,c,1.48
76419655212,Suspendisse Sagittis Nullam Company,telecom,c,2.15
76482197253,Enim Nisl Elementum Corp.,cable,c,1.49
76519958668,Ut Incorporated,gift,b,3.45
76541333930,Tempus Scelerisque Corporation,music,d,1.15
76586641794,Augue Porttitor Industries,furniture,a,5.73
76618399784,At Lacus LLP,equipment,b,4.4
76626119831,Tristique Pellentesque Inc.,antique,c,1.99
76628269361,Odio Consulting,computer,b,4.39
76646764782,Tempor Diam Inc.,florists,b,5.09
76655671119,Erat LLC,gift,b,3.91
76697587331,Interdum Enim Non Ltd,computer,c,2.92
76722958482,Fusce Aliquam Incorporated,computer,a,6.88
76745031694,Tristique LLP,health,a,5.71
76767266140,Phasellus At Limited,furniture,b,4.65
76818455401,Ullamcorper Nisl Foundation,art dealer,c,2.98
76819856970,Egestas Blandit Ltd,tent,b,3.19
76844649719,Donec Est Nunc Corp.,garden supply,a,6.77
76866488151,Euismod Urna Company,antique,b,4.08
76899079409,Nec Diam PC,equipment,b,3.33
76910557723,Leo LLP,equipment,a,6.15
76934435529,Tellus Id Nunc Inc.,computer,a,5.89
76968105359,Nec Limited,health,a,5.55
77013874702,Pretium Neque Inc.,tent,a,5.8
77032515735,Congue Turpis Consulting,garden supply,b,5.0
77037096829,Nam Consulting,opticians,b,3.52
77071952077,Ac Industries,cable,a,5.91
77074922873,Egestas Ltd,shoe,a,6.65
77090965820,A Arcu Industries,florists,c,3.0
77149983383,Egestas Aliquam Nec Ltd,florists,a,6.23
77153404511,Purus Accumsan Ltd,digital goods,c,2.91
77259097820,Hymenaeos Mauris LLC,opticians,a,6.71
77292581216,Vitae Sodales LLP,computer,b,3.21
77313075219,Sed Sem Limited,cable,b,4.21
77334889816,Massa Ltd,jewelry,c,1.99
77338620996,Fames Ac Turpis LLC,computer,b,3.59
77343745836,Nunc Ullamcorper Velit LLC,health,b,3.45
77368674747,Quisque Purus Inc.,artist supply,a,6.77
77370079637,Donec Sollicitudin Corp.,books,b,3.12
77397924030,Lacinia Mattis Corporation,bicycle,a,6.72
77421432003,Vehicula Foundation,antique,b,3.4
77505747217,Et Arcu LLC,computer,b,5.05
77590625261,Sed Diam Foundation,computer,b,3.24
77593244679,Mattis Ornare Associates,stationery,a,5.98
77595119441,Donec Tempor PC,watch,c,1.55
77617184086,Metus Vivamus Euismod LLP,health,d,1.05
77679081913,Nascetur Ridiculus Foundation,artist supply,b,3.36
77690613296,Cursus Et Eros Corp.,furniture,b,4.37
77702973864,Non Consulting,artist supply,b,4.54
77712035156,Ut Dolor Associates,computer,a,5.68
77747303845,Curabitur Ut Odio Foundation,art dealer,c,3.0
77834689084,Gravida Sagittis Duis Foundation,furniture,c,2.26
77898879994,Sodales Mauris Limited,equipment,c,1.75
77909777861,Ac Mattis Velit LLP,equipment,b,4.57
77924688488,Elit Curabitur Sed PC,art dealer,c,1.69
77925217758,Diam Pellentesque LLC,computer,a,6.43
77929547081,Elementum At Egestas Ltd,shoe,b,3.71
77990807356,Natoque Penatibus Corp.,telecom,b,3.95
77990903737,Semper Et Lacinia LLP,bicycle,b,3.88
78004123157,Nisl Nulla Corporation,watch,b,4.66
78037042040,Duis Elementum Industries,digital goods,a,6.72
78040474274,Non Ante Consulting,telecom,c,2.72
78042516048,Est Ac Institute,gift,c,1.89
78073971498,Venenatis A Industries,artist supply,a,6.67
78080443264,Nullam Enim Sed Incorporated,tent,e,0.27
78091331382,Turpis Foundation,shoe,b,3.72
78105320756,Aliquet Odio LLP,watch,a,5.95
78118727544,Cursus Et Inc.,antique,a,6.53
78119440529,Pede Praesent Limited,computer,b,4.01
78142743559,Sed LLP,cable,b,4.74
78150905875,Pharetra Nibh Consulting,shoe,c,1.66
78177627659,Tincidunt Limited,motor,c,2.43
78187460332,Molestie Sed Limited,florists,a,5.87
78207255639,Vitae Institute,furniture,c,2.55
78213188724,Sem Industries,florists,a,5.52
78230317507,Dictum Cursus Nunc Industries,computer,a,5.8
78279649113,Habitant Morbi Incorporated,motor,a,6.42
78315017938,Euismod Inc.,hobby,c,2.56
78327477486,Auctor Inc.,garden supply,c,1.47
78403451584,Duis A Institute,telecom,b,3.89
78433042891,Dictum Mi Ac LLP,books,a,5.88
78508476745,Sapien LLP,health,b,4.01
78522984877,Viverra Maecenas Iaculis Associates,furniture,a,5.57
78526643558,Arcu Institute,health,a,6.29
78535319267,Et Inc.,watch,a,6.48
78563968372,Lorem Incorporated,watch,b,4.0
78577106740,Donec Consulting,antique,a,5.75
78585563847,Hendrerit Industries,furniture,c,2.23
78637548196,Luctus Et Institute,artist supply,c,1.82
78663389603,Nullam Scelerisque Neque Industries,opticians,c,2.42
78734418649,Nulla In Tincidunt LLP,equipment,a,5.6
78747520227,Sed Orci Lobortis Inc.,watch,a,6.77
78760357380,Nibh Aliquam Corp.,computer,c,1.61
78774961599,Nulla Integer Limited,digital goods,c,3.02
78798828265,Diam LLC,cable,a,6.98
78820544491,Tincidunt Aliquam LLP,antique,a,5.91
78822658788,Mi Aliquam Ltd,florists,c,1.75
78850452637,Nullam Lobortis PC,artist supply,a,6.19
78864123417,A Sollicitudin Orci Foundation,equipment,e,0.36
78893833111,Mollis Non Corporation,florists,b,4.72
78905182348,Urna Incorporated,watch,b,4.65
78908309708,Sed Libero Foundation,art dealer,b,4.46
78914491399,Laoreet Lectus Quis Corporation,hobby,b,4.34
78916025936,Urna Nec Corporation,florists,e,0.37
78949485914,Fermentum Metus Ltd,jewelry,b,4.54
78957925458,Volutpat Nunc Institute,bicycle,b,5.08
78963299452,Egestas Foundation,gift,b,3.31
78980774216,Laoreet Company,motor,e,0.3
78982081666,Lectus Corp.,books,b,4.96
79008028287,Feugiat Nec Diam LLC,computer,e,0.3
79070032105,Sem Egestas Associates,antique,a,6.9
79070278461,Dapibus Id Inc.,gift,c,2.75
79081516258,A Neque LLP,antique,b,3.45
79100970961,Nunc Quisque Ornare Institute,antique,b,4.8
79139132553,Nec Diam Limited,hobby,b,4.67
79143633916,Tellus Phasellus Elit Associates,jewelry,b,3.28
79178157512,Mollis Duis Institute,shoe,a,6.59
79198689842,Donec Luctus Industries,opticians,d,1.13
79248381674,Tellus Non LLC,furniture,b,3.29
79269463423,Egestas Fusce Aliquet Company,shoe,a,6.44
79283124876,Pellentesque Massa Associates,florists,b,5.03
79287836711,Per Company,stationery,d,1.38
79301733106,Non Egestas Incorporated,digital goods,a,6.79
79306976993,Congue Elit Industries,hobby,a,6.87
79355626551,Id Corp.,computer,b,3.55
79359610588,Eget Mollis Corp.,music,c,2.71
79377496749,Non Cursus LLP,art dealer,b,4.87
79390569536,Montes Nascetur Ridiculus Associates,motor,c,2.3
79417999332,Phasellus At Company,gift,b,4.95
79446222046,Ridiculus Mus PC,tent,b,3.49
79469416437,Vel Quam Industries,garden supply,b,4.96
79479365013,Facilisis Non Inc.,florists,a,6.67
79485323533,Libero Donec Associates,books,b,3.56
79517819732,Elit Corp.,cable,a,6.79
79572520294,Viverra LLC,furniture,b,4.45
79633007926,Auctor Vitae Inc.,bicycle,b,4.19
79645157255,Consectetuer Mauris Corp.,cable,a,6.46
79657127260,Consectetuer Ipsum Industries,cable,a,6.73
79707467977,Pede Suspendisse Dui Incorporated,digital goods,a,5.81
79710547245,Aliquam Arcu Limited,health,a,5.64
79786100790,Consectetuer Adipiscing PC,cable,c,2.85
79789227737,Ligula Elit Pretium Limited,health,a,5.7
79825619910,Dui Quis LLP,stationery,a,6.64
79827781481,Amet Risus Inc.,furniture,a,6.82
79830510987,Fusce Corporation,books,a,6.61
79890957413,Sed Orci Corp.,antique,c,2.25
79925938654,Turpis Vitae Ltd,tent,a,6.42
79928754880,Habitant Morbi Company,furniture,a,6.56
79931898050,Nascetur Ridiculus Company,antique,d,1.12
79941801716,Malesuada Ltd,hobby,b,4.89
79989686193,Lorem Ipsum Dolor LLC,florists,b,3.41
80067991455,Magna Duis Inc.,art dealer,a,5.72
80089686333,Tincidunt Nibh LLP,furniture,c,2.54
80104662510,Mus Aenean Eget Limited,furniture,a,6.57
80109801322,In Faucibus LLP,cable,b,3.71
80116239104,Ut Semper Limited,telecom,a,6.19
80117428556,Arcu Consulting,hobby,b,4.73
80121625734,Nunc Company,music,a,6.31
80132164373,Integer Sem Corporation,tent,b,3.43
80136098531,At Auctor LLC,gift,a,6.33
80166805919,Eu Dui Foundation,books,c,1.56
80178350391,At Pede Company,computer,c,2.68
80191930269,Dolor Quisque Tincidunt Foundation,computer,b,3.68
80213126311,Elementum Purus Accumsan Inc.,digital goods,b,4.98
80269355438,Massa Non Ante Foundation,hobby,b,3.31
80287080694,Vulputate Risus Ltd,bicycle,a,6.61
80324045558,Ipsum Dolor Sit Corporation,gift,c,1.47
80338507655,Arcu Sed Incorporated,health,b,4.22
80347921120,Faucibus Ltd,telecom,c,2.33
80381533940,Aliquet Incorporated,hobby,b,3.3
80389596712,Lacinia LLC,opticians,b,4.15
80398579170,Mauris Erat Industries,health,c,2.62
80421506936,Scelerisque Mollis Consulting,digital goods,b,5.1
80426072728,Massa Non Ante Industries,antique,a,6.65
80499846916,Tempus Ltd,hobby,b,4.79
80508375382,Pharetra Nibh Institute,cable,a,5.56
80518954462,Neque Sed Dictum Incorporated,computer,b,3.49
80525145658,Mi Ac PC,furniture,c,2.13
80551528183,Ac Ipsum LLC,tent,b,4.81
80556041042,Dolor Sit LLP,digital goods,a,6.67
80597774208,Arcu Iaculis Enim Institute,bicycle,d,0.76
80621802588,Nonummy Consulting,stationery,a,6.8
80682333501,Orci Corp.,florists,b,4.88
80699593918,Aenean Gravida Nunc Institute,opticians,c,2.78
80701973278,Nunc PC,shoe,a,6.11
80731100978,Egestas Ligula Incorporated,antique,b,4.35
80753862231,Praesent LLC,opticians,b,4.95
80762852492,Nam Interdum Industries,equipment,b,4.26
80779713037,Felis Consulting,art dealer,b,4.38
80779820715,Euismod Enim LLC,watch,b,4.71
80785565526,Tristique Senectus Ltd,digital goods,a,6.41
80821603856,Semper Erat Inc.,computer,a,5.63
80837517456,Sed Pede Institute,jewelry,a,5.62
80893432676,Tincidunt Nibh Incorporated,gift,a,5.95
80932809713,Non Leo Vivamus Incorporated,telecom,a,5.58
80953929257,Nunc Risus Consulting,florists,c,2.48
80982848464,Tempor Augue Limited,florists,d,1.05
80989415297,Pede Foundation,artist supply,c,3.05
80995075637,Facilisis Suspendisse Inc.,shoe,c,2.97
81002603831,Vitae LLP,motor,b,3.36
81021509523,Mauris Industries,books,c,1.59
81080057116,Phasellus Libero LLP,computer,a,6.45
81099631357,Ipsum Leo Limited,computer,b,4.42
81103556310,In Nec Institute,tent,b,4.71
81169447736,Tristique Ac Eleifend LLC,health,b,4.24
81219314324,Faucibus Leo Ltd,gift,a,6.35
81227400064,Et Corporation,furniture,a,6.42
81231087950,Quisque Tincidunt Incorporated,hobby,b,4.0
81246943924,Sit Amet Diam Institute,furniture,a,5.99
81249812970,Sapien Foundation,shoe,c,2.93
81271508783,Auctor Mauris PC,garden supply,a,6.94
81276848014,Malesuada Fames Consulting,florists,a,6.35
81299585288,Eu Dui Cum Inc.,digital goods,b,3.61
81325516978,Auctor Velit Industries,antique,d,1.35
81333423763,Molestie Dapibus Ligula Company,tent,c,2.21
81369312244,Mauris Morbi Non Ltd,garden supply,c,2.72
81410315303,Sed Dictum PC,opticians,a,6.35
81454203401,Nam Porttitor Scelerisque LLC,gift,c,2.88
81464461997,Suspendisse Eleifend Cras PC,artist supply,a,6.4
81471697088,Torquent Per Incorporated,shoe,a,6.39
81548651453,Mauris Blandit Limited,jewelry,b,3.8
81561729667,Gravida Molestie Associates,stationery,a,5.8
81572403264,Interdum Curabitur Company,digital goods,c,1.75
81578465750,Nec Cursus PC,cable,c,1.43
81579058108,Urna Justo Foundation,cable,a,6.21
81583941068,Aliquam Vulputate Ullamcorper Foundation,computer,c,3.04
81615080499,Ornare Company,antique,b,4.25
81621391082,Faucibus Id Corp.,music,b,4.89
81692875319,Nullam Scelerisque Neque Foundation,equipment,b,3.54
81761494572,Nulla Facilisis Institute,watch,a,6.82
81776569986,Ante Nunc Consulting,tent,b,3.59
81790520013,Magna Praesent Interdum Incorporated,equipment,a,6.81
81836621910,Et Institute,telecom,c,1.85
81861692234,Fringilla Industries,gift,a,6.39
81877438808,Tempor Arcu Vestibulum Limited,cable,a,6.7
81906511933,Sodales Purus In Ltd,bicycle,a,6.86
81909596183,Sagittis Duis Corporation,artist supply,a,5.61
81917023918,Et Corp.,shoe,a,6.4
81950463278,Vulputate Posuere Foundation,music,a,5.71
81986204097,Donec Fringilla Foundation,music,d,0.86
81986777523,Quis Urna Nunc Institute,computer,b,4.52
82027679475,Dolor Associates,tent,b,4.22
82044452251,Malesuada Integer Id Company,telecom,d,1.05
82063890289,Phasellus In Felis Associates,furniture,b,3.3
82065156333,Nascetur Ridiculus PC,tent,a,5.88
82076270246,Lorem Ipsum Foundation,gift,b,4.97
82079072750,Diam Eu Dolor Foundation,health,b,3.91
82081024598,Placerat Orci Associates,digital goods,c,2.4
82123916158,Egestas A Corp.,watch,c,1.75
82143547560,Aenean Ltd,florists,a,6.21
82179892802,Lacus Mauris Limited,bicycle,a,5.98
82218291560,Vitae Mauris Sit PC,florists,a,6.33
82225148007,Magna Nam Incorporated,music,a,5.75
82298341051,Eros Institute,garden supply,b,4.73
82307164889,Mi Pede LLP,artist supply,a,6.96
82317733329,Amet PC,health,b,4.96
82329510503,Orci Ut Institute,telecom,e,0.3
82368304209,Nec Incorporated,telecom,a,5.55
82388404800,Nec Leo LLP,health,a,6.12
82403922740,Risus Quisque Incorporated,bicycle,c,2.93
82417485604,Aenean Massa Corporation,tent,a,5.6
82426950076,Ipsum Non Arcu Incorporated,books,c,2.47
82428360644,Erat Institute,watch,a,5.52
82448693380,Vulputate Dui Nec Corp.,computer,a,6.06
82451618238,Nunc Lectus Pede Institute,hobby,b,4.13
82465857700,Eu Accumsan Sed Industries,telecom,c,2.29
82487226263,Id Magna Foundation,bicycle,a,6.22
82499272010,Sed Eget Foundation,bicycle,b,4.47
82524209016,Nisi A Incorporated,shoe,a,5.96
82539239304,Vitae Ltd,opticians,d,1.06
82545351270,Vel Inc.,telecom,b,3.24
82627733660,Vitae Velit Limited,artist supply,b,3.8
82636765812,Porttitor Eros Nec Consulting,florists,d,1.34
82642449321,Ante Maecenas Corporation,telecom,c,2.9
82736268897,Ligula Eu Inc.,jewelry,c,2.8
82786382916,Eu Tempor Ltd,cable,c,2.08
82798125443,Donec Non Incorporated,bicycle,b,5.05
82803045102,Lobortis Class Aptent Incorporated,shoe,b,3.5
82812059627,Fermentum Institute,equipment,a,6.23
82814082077,Quisque Incorporated,health,b,5.02
82825632196,Arcu Vestibulum PC,tent,b,5.09
82830773225,Eget Odio Inc.,garden supply,b,3.46
82843310256,Ipsum Leo Industries,tent,a,5.54
82843556649,Tristique Pellentesque Tellus Ltd,digital goods,b,3.34
82851440438,Egestas Blandit Institute,opticians,a,6.36
82852293268,Nullam Inc.,digital goods,a,5.6
82882460979,Sem Molestie Foundation,equipment,c,2.44
82882476966,Montes Nascetur Ltd,computer,d,1.18
82912636758,Eu Dolor Egestas LLC,bicycle,c,2.69
82931448033,Augue Limited,equipment,d,0.68
82949994030,Mus Proin Inc.,furniture,a,6.23
82998885148,Sed Est Nunc Foundation,digital goods,a,6.37
83000061755,Eros Industries,computer,e,0.41
83004629651,Auctor Odio Company,cable,d,0.54
83045786081,Ac Turpis Egestas Associates,stationery,c,1.83
83051195337,Porttitor Eros Institute,cable,b,3.86
83058563505,Mauris A Inc.,computer,b,4.41
83077046675,Fusce Aliquam LLP,music,a,6.81
83113618128,Cras Sed Incorporated,furniture,b,4.66
83137200038,Nisi Nibh LLP,opticians,b,3.24
83147343261,Porttitor Scelerisque Neque Ltd,watch,a,6.68
83159206648,At Lacus LLC,antique,c,2.68
83173175334,Enim Gravida Inc.,antique,a,5.81
83177825742,Sed Facilisis Corp.,gift,b,5.02
83199298021,Ligula Elit Pretium Foundation,antique,b,4.82
83261038949,Suscipit Est Ac LLP,motor,a,6.78
83271526845,Adipiscing Ligula Corp.,bicycle,b,4.76
83314865468,Dapibus Ligula Institute,digital goods,a,5.78
83323591742,Eget Dictum Limited,florists,b,4.18
83329078822,Rutrum Incorporated,opticians,b,4.94
83373791025,Venenatis Foundation,bicycle,b,5.02
83412691377,Suspendisse Sagittis Nullam Associates,watch,c,2.94
83414869405,Hendrerit Donec Corporation,hobby,a,6.49
83415851389,Curabitur Egestas Nunc PC,motor,b,3.2
83421534972,Enim Mauris Quis Incorporated,stationery,c,2.22
83421619944,Dui LLP,health,a,6.76
83559154052,At Libero Morbi Incorporated,music,a,5.64
83575543026,Ipsum Nunc Id LLC,stationery,c,1.42
83577754480,Donec Porttitor Foundation,stationery,b,3.33
83620670827,Curabitur Massa Corp.,cable,b,3.43
83679168109,Quis Lectus Ltd,watch,a,5.94
83690644458,Id Erat Etiam Consulting,gift,b,3.15
83691794327,Porttitor Ltd,books,c,1.78
83702983188,Nunc In PC,stationery,c,2.31
83781478969,Nisi Aenean Company,watch,a,5.87
83802687736,Molestie PC,watch,b,3.23
83808082504,Ut Nisi A Corp.,bicycle,b,4.2
83808438024,Quis LLP,computer,b,4.42
83815730799,Feugiat Metus Sit Industries,garden supply,a,6.62
83841202959,Risus Morbi Metus Institute,stationery,a,5.73
83878211395,A Felis Company,tent,b,4.32
83878213821,Convallis Convallis Dolor Limited,equipment,c,1.82
83887431107,Tristique Associates,bicycle,a,5.99
83891433615,Lacus Etiam Ltd,music,a,6.21
83901679234,Mauris Quis Turpis Associates,florists,a,6.67
83930795096,Elit Pede Industries,bicycle,b,4.04
83935353706,Curabitur Egestas Nunc Corp.,health,b,4.22
83953428830,Fringilla Est Ltd,motor,b,3.94
83992396729,Orci Sem Eget Corporation,watch,b,3.61
84048044848,Molestie Arcu Sed Corporation,garden supply,a,6.49
84056759251,Non Arcu Industries,stationery,d,1.21
84057522285,Egestas Ligula Industries,florists,a,6.77
84088835754,Congue Turpis In LLC,bicycle,a,5.77
84124629080,Aliquet Corp.,computer,b,3.2
84131378699,Hendrerit Corp.,health,a,6.1
84160298882,Egestas A Scelerisque LLC,gift,a,6.72
84213521057,Semper Nam Corp.,artist supply,b,5.0
84226109829,Eleifend Nunc LLP,gift,a,6.82
84228395458,Interdum Enim LLP,art dealer,c,2.19
84355195068,Sed Est Nunc Institute,tent,b,4.39
84357911995,Nullam Vitae Inc.,shoe,a,5.73
84391677958,Tortor Nunc Foundation,digital goods,b,3.84
84445217729,Eu Tellus Foundation,opticians,a,6.85
84448198573,Est Tempor Bibendum Industries,equipment,c,2.32
84478592825,Ac Orci Ut Foundation,hobby,c,3.05
84507210939,Fermentum Convallis Ligula Foundation,tent,a,5.51
84647062762,Iaculis Corporation,furniture,b,4.34
84674182559,Molestie Orci LLC,garden supply,c,1.94
84703983173,Amet Consulting,computer,c,2.31
84709480584,Erat Vivamus Inc.,music,a,6.82
84787662573,Varius Orci Inc.,antique,c,3.05
84790489548,Odio Aliquam Foundation,digital goods,a,6.22
84810238439,Auctor Mauris Company,music,a,5.66
84895141974,Quam Quis Diam Consulting,hobby,a,6.93
84923186920,Penatibus Et LLC,stationery,a,5.62
84937597269,Enim Non LLC,computer,a,6.75
85071946566,Est Mauris Associates,cable,b,3.19
85085859341,Id Nunc LLP,hobby,a,5.85
85117752663,Tincidunt Ltd,antique,a,5.52
85139489422,Ut Institute,cable,b,4.25
85148942307,Scelerisque Incorporated,garden supply,a,6.25
85151559066,Imperdiet Inc.,opticians,c,2.97
85273542431,Vel Est Incorporated,equipment,b,3.5
85276983280,Lacus Varius Corp.,florists,b,3.32
85350608395,Cursus Et Magna PC,opticians,b,4.62
85362139954,In Consequat Associates,shoe,a,6.14
85363843407,Lectus Ante Corporation,digital goods,c,2.84
85385819407,Vel Corp.,cable,b,3.78
85414931149,Lorem Limited,tent,b,4.69
85444000471,Phasellus Fermentum Limited,telecom,b,4.94
85449177396,In Lorem Corp.,telecom,a,5.65
85482742429,Mi Eleifend Egestas LLP,gift,b,3.91
85490345732,Mauris Blandit Consulting,digital goods,a,5.58
85502310765,Magnis Dis Parturient Industries,computer,d,0.84
85528480784,Convallis Institute,gift,c,2.91
85529538986,Sed Neque Associates,tent,b,4.12
85556646149,Proin Nisl Inc.,computer,c,2.75
85574524327,Est Tempor Inc.,books,a,6.34
85580030308,Condimentum Associates,watch,a,6.25
85590755551,Cras Industries,shoe,a,6.21
85618614233,Eget Limited,shoe,b,4.36
85626017907,Commodo At Libero PC,jewelry,b,3.61
85684792409,Risus Donec Nibh LLC,health,a,6.37
85715076054,Arcu Vestibulum Corporation,florists,b,3.66
85717338751,Convallis Company,opticians,c,1.91
85722411612,Ornare Placerat Industries,florists,c,1.74
85726387922,Vivamus Sit Associates,health,a,6.28
85730774549,Vel Company,health,c,1.64
85765359302,Vestibulum Lorem Sit Limited,digital goods,b,4.79
85813310401,Aliquet Nec Foundation,florists,c,2.7
85881115796,Lorem Inc.,garden supply,a,5.72
85978665515,Euismod LLC,motor,a,6.64
85990355197,Non Justo Proin LLP,artist supply,a,5.82
86010199872,Orci In Foundation,computer,c,2.4
86028994742,Turpis In Industries,cable,a,6.8
86081102504,Lorem Fringilla Limited,motor,a,5.95
86094613754,Arcu Imperdiet Ullamcorper LLP,motor,b,3.85
86101203168,Viverra Donec LLC,bicycle,a,6.79
86130660254,Nam Interdum Enim Ltd,florists,b,3.5
86131077097,Eu Nulla At Inc.,artist supply,b,3.41
86137100428,Orci Company,shoe,a,6.3
86143428477,Donec Consectetuer Mauris Foundation,stationery,b,3.37
86145109204,Non Quam Incorporated,opticians,c,1.58
86174823628,Eget Ipsum Suspendisse Industries,florists,c,2.95
86182863634,Luctus Vulputate Nisi Institute,furniture,a,5.99
86187992452,Amet Ltd,computer,a,6.77
86201172910,Ut Semper Incorporated,stationery,c,1.8
86201937910,Libero Et LLC,jewelry,c,2.29
86223953880,Libero Et Inc.,computer,c,1.84
86253699836,Nascetur Ridiculus Mus Foundation,watch,c,2.87
86269318582,Mauris Ut Mi Corporation,gift,b,3.18
86305947527,Cursus Integer Corporation,garden supply,c,2.72
86340649164,Est Corp.,bicycle,b,3.11
86369183535,Neque Non Industries,computer,c,2.77
86379949294,Porta Elit Foundation,health,a,5.85
86388904574,Nullam Suscipit LLC,computer,b,4.96
86402909403,Per Industries,artist supply,b,3.61
86406618443,Tincidunt Pede Ac Associates,digital goods,a,6.56
86416078719,Quisque Porttitor Associates,tent,a,6.64
86441371046,Malesuada Fames Ltd,computer,a,5.54
86451920285,Libero Integer In Inc.,equipment,a,5.7
86525942285,Neque Sed Dictum LLP,watch,a,5.64
86578477987,Leo In Consulting,watch,a,6.43
86591172660,Pretium Neque Morbi Ltd,gift,b,4.14
86596364671,Pellentesque Eget Foundation,garden supply,b,4.53
86621434137,Praesent Luctus LLC,jewelry,b,3.82
86662713230,Vestibulum Accumsan Associates,watch,a,6.41
86670100004,Ipsum Suspendisse Non Ltd,florists,b,4.6
86681981623,Ac Urna Company,computer,b,4.02
86710922099,Ac Urna Consulting,art dealer,b,4.25
86741096013,Parturient Consulting,motor,b,3.33
86744504251,Suspendisse Dui LLC,jewelry,a,6.64
86772484982,Posuere Cubilia Curae LLC,digital goods,a,6.6
86791380020,Integer Urna Institute,jewelry,b,3.45
86844861009,Luctus Sit Ltd,bicycle,a,5.74
86850237223,Sociis Limited,hobby,a,5.55
86871438193,Nunc Interdum Inc.,florists,b,5.0
86885252971,Adipiscing Elit Associates,garden supply,c,1.52
86889657711,Accumsan Corporation,jewelry,b,4.65
86899611571,Euismod Mauris LLP,stationery,b,3.74
86904466480,Lacus Quisque Foundation,computer,b,3.65
86907350198,Dolor Fusce Ltd,computer,b,3.35
86938703369,Ante Vivamus Corporation,motor,c,2.85
87070475031,Ac Arcu Nunc LLC,stationery,c,1.95
87070619541,Enim Industries,artist supply,b,3.74
87076215407,Lacus Limited,art dealer,c,1.52
87084550311,Vulputate Inc.,bicycle,b,4.58
87092867947,Egestas Urna Limited,computer,c,2.71
87122475882,Lectus Sit Incorporated,computer,a,5.81
87178039859,Ac Corporation,gift,b,3.35
87203239896,Mauris Ltd,telecom,c,2.01
87211363921,Mauris Non PC,gift,d,0.67
87214879575,Nulla At Sem Limited,opticians,b,4.22
87233538213,Posuere At Incorporated,music,b,4.0
87284273126,Libero Mauris Inc.,stationery,b,4.61
87285933135,Proin Vel Associates,shoe,c,1.67
87340243269,Sapien Cursus Industries,books,b,3.12
87369323065,Quam Curabitur Vel Inc.,music,a,5.9
87380473696,Convallis Erat Company,cable,c,2.54
87404274320,Tincidunt Aliquam Associates,computer,b,3.33
87451351990,Feugiat Sed Nec Foundation,opticians,b,3.87
87453687431,Non Sapien Ltd,garden supply,b,3.26
87457891433,Magna Sed Incorporated,artist supply,b,4.97
87459862096,Porttitor LLP,computer,a,6.99
87566366459,Amet Foundation,health,c,2.72
87622758183,Imperdiet Dictum Magna Limited,florists,a,6.94
87630626808,Eget Industries,gift,c,2.26
87632767975,Aliquam Foundation,computer,b,4.43
87639550697,Mauris Consulting,digital goods,b,3.27
87667432396,Pharetra Nibh Aliquam PC,digital goods,b,4.91
87711607508,Augue Malesuada Institute,computer,a,6.89
87717092177,Lacinia Mattis Corp.,motor,a,6.43
87719724258,Suspendisse Eleifend LLC,watch,a,6.28
87759704856,Neque Vitae LLC,music,b,3.45
87769349119,Eget Metus Incorporated,shoe,b,4.78
87771712045,Vivamus Sit LLC,computer,a,6.13
87788702467,Massa Suspendisse Industries,health,b,3.58
87811059143,Rhoncus Id PC,gift,b,4.73
87817449611,Vestibulum Associates,health,c,1.74
87824427219,Phasellus Fermentum Consulting,artist supply,a,6.72
87852604073,Dolor Elit Company,cable,b,3.87
87853468402,Taciti Sociosqu Ad Limited,garden supply,a,6.48
87898093521,Donec Felis Orci Corporation,computer,a,6.32
87915290368,Purus Mauris LLC,art dealer,b,3.14
87919999302,Consectetuer Rhoncus Associates,cable,a,6.16
87931914124,Felis Nulla Foundation,computer,a,5.65
87964227397,Vestibulum Lorem Incorporated,music,b,4.84
87982653381,Eu Sem Pellentesque PC,watch,c,1.6
87984437233,At Fringilla Associates,garden supply,b,4.25
87998844202,A Corp.,antique,a,6.57
88040874613,Dapibus Id Ltd,antique,b,3.9
88047242149,Quam Vel LLC,computer,c,1.94
88052624284,Lobortis Mauris Suspendisse Associates,motor,c,2.16
88079931689,Velit Eu Sem Inc.,artist supply,a,5.98
88106318416,Ac Mi LLC,antique,c,2.2
88114023637,In Mi Corporation,furniture,a,5.64
88124569339,Non Vestibulum Corp.,cable,b,3.58
88141903797,Nec Cursus A Corporation,cable,c,1.53
88202878932,Tellus Id Limited,gift,b,3.59
88215945141,Semper Nam Tempor LLC,florists,a,6.48
88218638184,Gravida Sagittis Corporation,books,b,3.95
88230622213,Eu Tellus Ltd,computer,a,5.81
88249446460,Pellentesque Habitant Morbi Institute,computer,c,2.51
88253903277,Ultrices Iaculis Inc.,hobby,c,2.68
88279777843,Ante Maecenas LLC,books,b,4.69
88299699256,Et Ultrices Posuere Associates,tent,a,6.75
88358066529,Pede Cras Vulputate Consulting,health,a,6.2
88389375042,Dapibus Inc.,equipment,e,0.33
88393306198,Mauris LLC,garden supply,b,3.68
88402174457,Duis Dignissim LLC,furniture,a,6.06
88435572170,Et LLP,gift,c,2.84
